timestamp(s),base_x,base_y,base_z,robot_x_dir_x,robot_x_dir_y,robot_x_dir_z,FL_x,FL_y,FR_x,FR_y,RL_x,RL_y,RR_x,RR_y,FL_contact,FR_contact,RL_contact,RR_contact
0.5623,3.7177,3.9648,0.6884,0.9995,-0.0055,-0.03,4.0854,4.0972,4.0287,3.739,3.5225,4.0566,3.6708,3.9411,0,0,0,0
0.5826,3.7268,3.9651,0.6786,0.9997,-0.0034,-0.0262,4.1381,4.1061,4.0303,3.7511,3.5324,4.0408,3.7017,3.9476,0,0,0,0
0.5998,3.7364,3.9654,0.6647,0.9998,-0.0017,-0.0174,4.175,4.1116,4.0258,3.7606,3.5368,4.0258,3.732,3.9525,0,1,0,0
0.6155,3.7463,3.9656,0.6487,0.9999,0.0008,-0.0112,4.1999,4.1131,4.0248,3.7609,3.536,4.026,3.759,3.9603,0,1,1,0
0.6337,3.7566,3.966,0.633,0.9999,0.0022,-0.0112,4.2057,4.1116,4.024,3.7612,3.5356,4.0262,3.7775,3.9686,0,1,1,0
0.6548,3.7673,3.9669,0.6179,0.9999,0.0019,-0.0137,4.1936,4.1073,4.0234,3.7615,3.5354,4.0265,3.7874,3.9763,0,1,1,0
0.6761,3.7785,3.9682,0.6031,0.9998,0.0016,-0.0214,4.1788,4.1028,4.0229,3.7619,3.5355,4.0269,3.7908,3.9843,1,1,1,0
0.6979,3.7893,3.9694,0.5895,0.9997,0.0019,-0.0264,4.1771,4.1029,4.0227,3.7623,3.5357,4.0272,3.7895,3.9916,1,1,1,0
0.7224,3.7997,3.9704,0.5779,0.9996,0.0022,-0.0267,4.1758,4.1031,4.0228,3.7626,3.5361,4.0275,3.7882,3.9934,1,1,1,1
0.7445,3.8098,3.9709,0.5687,0.9996,0.003,-0.0269,4.1748,4.1032,4.023,3.7628,3.5366,4.0278,3.7874,3.9932,1,1,1,1
0.7639,3.8196,3.9711,0.5619,0.9996,0.0042,-0.0281,4.1742,4.1032,4.0234,3.763,3.5373,4.0279,3.7869,3.9931,1,1,1,1
0.7839,3.8294,3.9711,0.5576,0.9995,0.0056,-0.0306,4.174,4.1033,4.024,3.7631,3.5381,4.0279,3.7868,3.993,1,1,1,1
0.8061,3.8393,3.971,0.556,0.9994,0.007,-0.0337,4.174,4.1033,4.0247,3.7632,3.539,4.0278,3.787,3.9928,1,1,1,1
0.8291,3.8493,3.971,0.557,0.9993,0.0079,-0.0369,4.1745,4.1034,4.0256,3.7631,3.5399,4.0276,3.7875,3.9928,1,1,1,1
0.8517,3.8594,3.971,0.5606,0.9992,0.0084,-0.0398,4.1752,4.1034,4.0267,3.7629,3.541,4.0274,3.7882,3.9928,1,1,1,1
0.8742,3.8699,3.9712,0.5667,0.9991,0.0087,-0.0423,4.1763,4.1034,4.0278,3.7627,3.5421,4.0272,3.7893,3.9928,1,1,1,1
0.8968,3.8805,3.9716,0.5756,0.9989,0.0089,-0.045,4.1777,4.1034,4.029,3.7625,3.5433,4.0269,3.7906,3.993,1,1,1,1
0.921,3.8916,3.9722,0.5871,0.9988,0.0092,-0.0482,4.1793,4.1034,4.0303,3.7622,3.5446,4.0266,3.7921,3.9932,1,1,1,1
0.945,3.9031,3.973,0.6013,0.9986,0.0095,-0.0525,4.1811,4.1034,4.0317,3.762,3.5462,4.0263,3.7939,3.9936,1,1,1,1
0.9683,3.9149,3.9742,0.6177,0.9983,0.0096,-0.0573,4.1832,4.1034,4.0333,3.7617,3.548,4.026,3.796,3.994,1,1,1,1
0.9906,3.9265,3.9754,0.6348,0.9983,0.0093,-0.0568,4.1853,4.1034,4.035,3.7615,3.5637,4.0248,3.7981,3.9945,1,1,0,1
1.0131,3.9377,3.9766,0.651,0.9986,0.0081,-0.0516,4.1875,4.1034,4.0453,3.758,3.5987,4.0267,3.8,3.995,1,0,0,1
1.0379,3.9484,3.9772,0.6653,0.999,0.0068,-0.0438,4.1896,4.1034,4.0833,3.7557,3.6362,4.0381,3.8017,3.9954,1,0,0,1
1.0665,3.9587,3.9775,0.6767,0.9994,0.0059,-0.0335,4.1916,4.1033,4.1382,3.7559,3.6743,4.0583,3.8029,3.9956,1,0,0,1
1.0885,3.9687,3.9778,0.6843,0.9996,0.005,-0.0264,4.2106,4.1052,4.1963,3.7569,3.7114,4.0798,3.8148,3.9919,0,0,0,0
1.1064,3.9782,3.978,0.6879,0.9997,0.0042,-0.0254,4.2512,4.1111,4.2467,3.7601,3.7449,4.0947,3.8398,3.9865,0,0,0,0
1.1294,3.9876,3.9783,0.6877,0.9996,0.0041,-0.028,4.3037,4.1192,4.2826,3.7658,3.7738,4.099,3.874,3.9824,0,0,0,0
1.152,3.9972,3.9786,0.6838,0.9995,0.0042,-0.0315,4.3567,4.1274,4.3024,3.7728,3.7965,4.0926,3.9137,3.9806,0,0,0,0
1.1661,4.0072,3.9789,0.676,0.9994,0.0045,-0.0332,4.4028,4.1345,4.3079,3.7816,3.8121,4.0792,3.9551,3.9806,0,0,0,0
1.1784,4.0175,3.9791,0.6645,0.9994,0.0056,-0.033,4.4397,4.1393,4.3045,3.7918,3.8153,4.0754,3.9946,3.981,0,1,1,0
1.1979,4.0279,3.9794,0.6511,0.9994,0.0059,-0.0343,4.4634,4.1419,4.3036,3.7919,3.8151,4.0755,4.0269,3.9813,0,1,1,0
1.2198,4.038,3.9801,0.6376,0.9994,0.0056,-0.0332,4.4746,4.1417,4.3029,3.7921,3.8148,4.0757,4.0502,3.9816,0,1,1,0
1.2331,4.048,3.9811,0.6245,0.9995,0.005,-0.0323,4.4731,4.1393,4.3024,3.7922,3.8148,4.0759,4.0643,3.9834,0,1,1,0
1.2479,4.0582,3.9825,0.6119,0.9994,0.0042,-0.0346,4.4587,4.1344,4.302,3.7925,3.8149,4.0761,4.0706,3.9888,0,1,1,0
1.2688,4.0686,3.9842,0.5996,0.9991,0.0035,-0.0421,4.4446,4.1299,4.3017,3.7927,3.8153,4.0764,4.0717,3.9964,1,1,1,1
1.2903,4.0785,3.9858,0.5884,0.9988,0.0027,-0.0493,4.4433,4.13,4.3016,3.793,3.8157,4.0767,4.0717,3.9969,1,1,1,1
1.3051,4.088,3.9869,0.579,0.9985,0.0015,-0.054,4.4422,4.13,4.3016,3.7932,3.8163,4.0769,4.0714,3.9968,1,1,1,1
1.3218,4.0973,3.9877,0.5715,0.9983,0.0009,-0.0578,4.4415,4.13,4.3018,3.7934,3.817,4.0771,4.071,3.9965,1,1,1,1
1.3384,4.1065,3.9881,0.5662,0.9981,0.0009,-0.0614,4.4411,4.1301,4.3022,3.7935,3.8178,4.0773,4.0708,3.9962,1,1,1,1
1.3601,4.1156,3.9883,0.563,0.9979,0.0012,-0.0654,4.441,4.1301,4.3027,3.7936,3.8186,4.0773,4.0708,3.9961,1,1,1,1
1.3794,4.1249,3.9884,0.5622,0.9976,0.0015,-0.0697,4.4412,4.1301,4.3034,3.7936,3.8196,4.0773,4.071,3.9961,1,1,1,1
1.4022,4.1344,3.9884,0.5637,0.9973,0.0016,-0.0738,4.4417,4.1301,4.3042,3.7935,3.8205,4.0773,4.0715,3.9962,1,1,1,1
1.4258,4.1442,3.9884,0.5676,0.997,0.0015,-0.0776,4.4425,4.13,4.3051,3.7934,3.8216,4.0772,4.0721,3.9965,1,1,1,1
1.4409,4.1544,3.9884,0.574,0.9967,0.0012,-0.0811,4.4436,4.13,4.3062,3.7932,3.8228,4.0771,4.0731,3.997,1,1,1,1
1.4615,4.165,3.9885,0.5829,0.9964,0.0008,-0.0846,4.4449,4.13,4.3074,3.7931,3.824,4.077,4.0742,3.9975,1,1,1,1
1.4841,4.176,3.9886,0.5943,0.9961,0.0005,-0.0885,4.4465,4.13,4.3088,3.7929,3.8254,4.0769,4.0756,3.9982,1,1,1,1
1.5002,4.1874,3.9889,0.6083,0.9957,0.0002,-0.0929,4.4483,4.1299,4.3102,3.7927,3.8269,4.0767,4.0772,3.999,1,1,1,1
1.5253,4.1992,3.9893,0.6244,0.9953,-0.0003,-0.0969,4.4503,4.1299,4.3119,3.7925,3.8286,4.0766,4.079,3.9998,1,1,1,1
1.5484,4.2109,3.9898,0.6413,0.9954,-0.0016,-0.0962,4.4525,4.1299,4.3136,3.7924,3.8342,4.0757,4.0808,4.0005,1,1,1,1
1.5667,4.2221,3.9901,0.6574,0.9959,-0.0037,-0.0906,4.4548,4.1299,4.3167,3.7918,3.8541,4.0755,4.0825,4.0011,1,0,0,1
1.5855,4.2328,3.99,0.6713,0.9966,-0.0058,-0.0821,4.4569,4.1298,4.3462,3.792,3.8869,4.0845,4.0839,4.0016,1,0,0,1
1.602,4.2431,3.9897,0.6816,0.9973,-0.0072,-0.0732,4.4621,4.1292,4.3941,3.7899,3.9266,4.1009,4.0877,4.0017,0,0,0,0
1.6176,4.2531,3.9895,0.6878,0.9975,-0.0084,-0.0701,4.4888,4.1286,4.4486,3.7851,3.9692,4.1151,4.1005,4.0005,0,0,0,0
1.6317,4.2626,3.9892,0.6902,0.9973,-0.0096,-0.0728,4.5337,4.131,4.4986,3.7816,4.0102,4.1215,4.1234,3.9986,0,0,0,0
1.6459,4.2721,3.989,0.6888,0.9969,-0.0108,-0.0784,4.5869,4.1349,4.5359,3.7816,4.0454,4.1183,4.1545,3.9967,0,0,0,0
1.66,4.2817,3.9888,0.6836,0.9964,-0.0121,-0.0837,4.6391,4.1383,4.5574,3.7848,4.0719,4.1065,4.1911,3.9951,0,0,0,0
1.6746,4.2917,3.9888,0.6747,0.9962,-0.0134,-0.0856,4.6842,4.1399,4.5602,3.7859,4.0895,4.0904,4.2299,3.9935,0,1,0,0
1.6933,4.3016,3.9892,0.6628,0.9969,-0.0145,-0.0777,4.7196,4.137,4.5598,3.7861,4.0963,4.0766,4.2673,3.9906,0,1,1,0
1.713,4.3116,3.99,0.6494,0.9976,-0.0151,-0.0676,4.7419,4.1304,4.5593,3.7863,4.0957,4.0769,4.2991,3.9864,0,1,1,0
1.7347,4.3218,3.991,0.6361,0.9979,-0.0161,-0.0624,4.7484,4.1248,4.559,3.7865,4.0955,4.0772,4.3224,3.9855,0,1,1,0
1.7538,4.3324,3.9924,0.623,0.9979,-0.0172,-0.0624,4.7417,4.121,4.5587,3.7868,4.0955,4.0775,4.3365,3.9895,1,1,1,0
1.7734,4.3431,3.9938,0.6108,0.9979,-0.0177,-0.0629,4.7402,4.1211,4.5586,3.7871,4.0956,4.0777,4.3432,3.9981,1,1,1,0
1.7947,4.3534,3.9949,0.6002,0.9981,-0.0182,-0.0594,4.7391,4.1213,4.5588,3.7873,4.096,4.078,4.3446,4.0102,1,1,1,0
1.8171,4.3635,3.9957,0.5913,0.9984,-0.0187,-0.0535,4.7383,4.1214,4.5591,3.7875,4.0965,4.0782,4.3428,4.0229,1,1,1,0
1.8371,4.3736,3.9964,0.5841,0.9987,-0.0192,-0.047,4.7378,4.1215,4.5596,3.7876,4.0972,4.0784,4.3394,4.0329,1,1,1,0
1.8531,4.3836,3.997,0.5787,0.999,-0.0196,-0.0408,4.7376,4.1215,4.5602,3.7878,4.098,4.0786,4.3358,4.0389,1,1,1,0
1.8735,4.3936,3.9976,0.5752,0.9992,-0.0197,-0.0353,4.7376,4.1216,4.5609,3.7878,4.0989,4.0788,4.3331,4.0406,1,1,1,1
1.8936,4.4035,3.9982,0.5737,0.9993,-0.0191,-0.0321,4.7379,4.1217,4.5618,3.7879,4.0999,4.0788,4.3332,4.0405,1,1,1,1
1.9123,4.4136,3.9989,0.5744,0.9994,-0.0187,-0.0305,4.7384,4.1217,4.5627,3.7879,4.101,4.0788,4.3334,4.0406,1,1,1,1
1.9349,4.4237,3.9997,0.5774,0.9994,-0.0185,-0.0298,4.7391,4.1218,4.5638,3.7879,4.102,4.0787,4.3339,4.0408,1,1,1,1
1.9556,4.434,4.0006,0.5828,0.9994,-0.0187,-0.0291,4.7402,4.1218,4.5649,3.7878,4.1031,4.0786,4.3346,4.0411,1,1,1,1
1.9748,4.4447,4.0016,0.5906,0.9994,-0.0191,-0.0283,4.7415,4.1218,4.5661,3.7878,4.1043,4.0784,4.3355,4.0415,1,1,1,1
1.9914,4.4558,4.0029,0.601,0.9994,-0.0196,-0.0277,4.7431,4.1217,4.5675,3.7877,4.1056,4.0782,4.3366,4.042,1,1,1,1
2.0149,4.4673,4.0045,0.614,0.9994,-0.0203,-0.0277,4.7449,4.1217,4.569,3.7875,4.1071,4.078,4.338,4.0426,1,1,1,1
2.0384,4.4793,4.0063,0.6294,0.9994,-0.0213,-0.0284,4.7469,4.1216,4.5707,3.7874,4.1088,4.0777,4.3396,4.0433,1,1,1,1
2.0545,4.4913,4.0084,0.6457,0.9994,-0.0227,-0.0252,4.7491,4.1215,4.5726,3.7872,4.1123,4.0778,4.3414,4.0439,1,1,0,1
2.0787,4.5025,4.0102,0.6608,0.9995,-0.0251,-0.0174,4.7513,4.1215,4.5875,3.785,4.1422,4.0822,4.343,4.0445,1,0,0,1
2.1011,4.5129,4.0116,0.6732,0.9996,-0.0275,-0.0058,4.7533,4.1213,4.6362,3.7828,4.1852,4.0966,4.3512,4.0456,1,0,0,0
2.1203,4.5225,4.0127,0.682,0.9996,-0.029,0.0055,4.7615,4.1222,4.697,3.7808,4.2358,4.1155,4.3785,4.0447,0,0,0,0
2.1434,4.5316,4.0139,0.6869,0.9995,-0.0302,0.0093,4.798,4.1251,4.7559,3.7803,4.2849,4.1313,4.4147,4.0409,0,0,0,0
2.1647,4.5404,4.0151,0.688,0.9995,-0.0314,0.0079,4.8533,4.1312,4.8045,3.7827,4.3294,4.1385,4.4511,4.0362,0,0,0,0
2.179,4.5493,4.0164,0.6853,0.9995,-0.0324,0.0052,4.9135,4.1389,4.8388,3.7882,4.3658,4.1358,4.4861,4.033,0,0,0,0
2.1931,4.5586,4.0176,0.6787,0.9994,-0.0335,0.0047,4.9677,4.1455,4.8581,3.7967,4.391,4.126,4.5207,4.0311,0,0,0,0
2.2141,4.5684,4.0188,0.6682,0.9994,-0.0344,0.0091,5.0109,4.1497,4.8639,3.8079,4.4049,4.1132,4.5544,4.0298,0,0,0,0
2.2335,4.5787,4.02,0.6539,0.9992,-0.0346,0.0179,5.0433,4.1519,4.8586,3.8211,4.407,4.1076,4.5861,4.0295,0,0,1,0
2.2537,4.5893,4.0209,0.6378,0.9992,-0.0352,0.0162,5.0629,4.1543,4.8512,3.8302,4.4063,4.1078,4.6104,4.0276,0,1,1,0
2.2745,4.6,4.0218,0.622,0.9993,-0.0361,0.0097,5.0702,4.1574,4.8502,3.8305,4.4058,4.1082,4.6265,4.0278,0,1,1,0
2.2952,4.6106,4.0231,0.607,0.9993,-0.0364,0.0024,5.0636,4.1586,4.8496,3.8307,4.4055,4.1085,4.6356,4.0311,0,1,1,0
2.3117,4.6216,4.0246,0.5928,0.9993,-0.036,-0.0084,5.0466,4.1572,4.8491,3.8311,4.4055,4.1089,4.6391,4.0375,1,1,1,1
2.3349,4.6322,4.0262,0.5797,0.9992,-0.0355,-0.0193,5.0446,4.1575,4.8488,3.8314,4.4056,4.1093,4.6383,4.0372,1,1,1,1
2.3574,4.6422,4.0274,0.5687,0.999,-0.0363,-0.026,5.0431,4.1577,4.8488,3.8317,4.4059,4.1096,4.6375,4.0369,1,1,1,1
2.38,4.652,4.0282,0.5598,0.9988,-0.0373,-0.0301,5.042,4.1579,4.849,3.8319,4.4063,4.1099,4.6369,4.0367,1,1,1,1
2.3999,4.6617,4.0286,0.5532,0.9987,-0.038,-0.0334,5.0413,4.158,4.8493,3.832,4.4069,4.1101,4.6366,4.0365,1,1,1,1
2.4221,4.6714,4.0287,0.549,0.9986,-0.0383,-0.0367,5.0409,4.1581,4.8499,3.832,4.4076,4.1102,4.6364,4.0363,1,1,1,1
2.4449,4.6812,4.0288,0.5475,0.9984,-0.0386,-0.0403,5.0409,4.1581,4.8507,3.832,4.4085,4.1103,4.6366,4.0363,1,1,1,1
2.4634,4.6913,4.0287,0.5487,0.9983,-0.039,-0.044,5.0412,4.1581,4.8517,3.8319,4.4095,4.1102,4.637,4.0363,1,1,1,1
2.487,4.7018,4.0285,0.5527,0.9981,-0.0395,-0.048,5.0419,4.1581,4.8528,3.8318,4.4106,4.1101,4.6377,4.0364,1,1,1,1
2.5102,4.7126,4.0284,0.5597,0.9978,-0.0401,-0.0522,5.043,4.1581,4.854,3.8316,4.4119,4.1099,4.6387,4.0367,1,1,1,1
2.5295,4.7239,4.0283,0.5697,0.9976,-0.0405,-0.0569,5.0444,4.1581,4.8554,3.8314,4.4132,4.1097,4.64,4.037,1,1,1,1
2.5534,4.7357,4.0284,0.5827,0.9972,-0.0407,-0.0621,5.0462,4.1581,4.857,3.8312,4.4148,4.1094,4.6417,4.0376,1,1,1,1
2.5759,4.7479,4.0286,0.5984,0.9968,-0.0409,-0.0686,5.0482,4.1581,4.8587,3.8309,4.4166,4.1091,4.6436,4.038,1,1,1,1
2.5971,4.7602,4.029,0.616,0.9965,-0.0416,-0.0727,5.0504,4.1582,4.8605,3.8306,4.4185,4.1087,4.6456,4.0385,1,1,1,1
2.6204,4.7723,4.0294,0.6335,0.9965,-0.0429,-0.0714,5.0527,4.1582,4.8634,3.8295,4.4377,4.1088,4.6476,4.0389,1,1,0,1
2.642,4.7839,4.0293,0.6499,0.9966,-0.0448,-0.0691,5.0548,4.1581,4.8903,3.8242,4.4636,4.1159,4.6494,4.0393,1,0,0,1
2.663,4.7953,4.0286,0.6644,0.997,-0.0462,-0.0624,5.0569,4.1581,4.9361,3.8177,4.4907,4.1319,4.6511,4.0395,1,0,0,1
2.686,4.8065,4.0276,0.6767,0.9975,-0.0474,-0.0516,5.0589,4.158,4.9894,3.8127,4.5198,4.1532,4.6525,4.0397,1,0,0,1
2.7087,4.8174,4.0264,0.6854,0.9979,-0.0488,-0.0429,5.0692,4.159,5.0434,3.809,4.5514,4.1728,4.6569,4.0395,0,0,0,0
2.7296,4.828,4.0253,0.6904,0.998,-0.0498,-0.0401,5.0981,4.1623,5.0903,3.8081,4.5845,4.1832,4.6747,4.0383,0,0,0,0
2.7438,4.8384,4.0242,0.6916,0.9979,-0.0502,-0.0421,5.143,4.1665,5.124,3.8107,4.6152,4.1824,4.7064,4.0373,0,0,0,0
2.7634,4.8488,4.023,0.6891,0.9977,-0.0499,-0.0461,5.1935,4.1703,5.1424,3.8155,4.6403,4.1712,4.7472,4.0375,0,0,0,0
2.7817,4.8595,4.0219,0.6828,0.9975,-0.0495,-0.0496,5.2411,4.1734,5.1476,3.8217,4.6587,4.1533,4.7917,4.0383,0,0,0,0
2.7977,4.8704,4.0208,0.6725,0.9975,-0.0491,-0.0505,5.2818,4.175,5.1433,3.8304,4.6711,4.1338,4.8348,4.0386,0,0,0,0
2.8143,4.8817,4.0197,0.6583,0.9976,-0.0486,-0.0486,5.315,4.1745,5.137,3.8385,4.675,4.1247,4.873,4.0368,0,1,1,0
2.8329,4.8928,4.0189,0.6426,0.9977,-0.0489,-0.0468,5.3368,4.1718,5.136,3.8386,4.6746,4.1248,4.903,4.0328,0,1,1,0
2.8517,4.9035,4.0187,0.6274,0.9978,-0.05,-0.0443,5.3456,4.1678,5.1353,3.8387,4.6744,4.125,4.9236,4.0284,0,1,1,0
2.8683,4.914,4.0191,0.6132,0.9977,-0.0514,-0.0437,5.3411,4.1635,5.1348,3.8389,4.6744,4.1252,4.9352,4.0267,0,1,1,0
2.8857,4.9245,4.02,0.5998,0.9975,-0.0525,-0.048,5.3292,4.1597,5.1345,3.8391,4.6746,4.1255,4.9396,4.03,1,1,1,0
2.9021,4.9347,4.0211,0.5874,0.9972,-0.0529,-0.053,5.3277,4.1599,5.1343,3.8393,4.675,4.1257,4.9386,4.0372,1,1,1,0
2.9206,4.9446,4.0221,0.5766,0.9971,-0.0535,-0.0548,5.3266,4.16,5.1343,3.8395,4.6755,4.126,4.9353,4.0481,1,1,1,0
2.9382,4.9543,4.0229,0.5672,0.9971,-0.0538,-0.0544,5.3257,4.1601,5.1346,3.8396,4.6761,4.1262,4.9315,4.0598,1,1,1,0
2.9593,4.9639,4.0237,0.5595,0.9972,-0.0538,-0.0528,5.3252,4.1602,5.135,3.8398,4.6769,4.1264,4.9283,4.0673,1,1,1,1
2.9776,4.9735,4.0243,0.5536,0.9972,-0.0532,-0.0524,5.3248,4.1603,5.1356,3.84,4.6777,4.1265,4.9279,4.0672,1,1,1,1
2.9951,4.9832,4.0249,0.5498,0.9972,-0.0521,-0.0538,5.3246,4.1605,5.1363,3.8401,4.6787,4.1265,4.9278,4.067,1,1,1,1
3.0129,4.9929,4.0254,0.5482,0.9971,-0.051,-0.056,5.3248,4.1606,5.1372,3.8402,4.6796,4.1265,4.928,4.067,1,1,1,1
3.0337,5.0029,4.0258,0.549,0.9971,-0.0502,-0.0581,5.3252,4.1607,5.1382,3.8403,4.6807,4.1264,4.9285,4.0671,1,1,1,1
3.0536,5.0132,4.0262,0.5521,0.997,-0.0497,-0.0593,5.3259,4.1607,5.1391,3.8403,4.6818,4.1263,4.9291,4.0673,1,1,1,1
3.0741,5.0238,4.0267,0.5579,0.997,-0.0494,-0.0596,5.327,4.1607,5.1402,3.8402,4.6829,4.1261,4.9301,4.0677,1,1,1,1
3.0947,5.0347,4.0271,0.5662,0.997,-0.0492,-0.0593,5.3283,4.1608,5.1415,3.8402,4.6841,4.1259,4.9312,4.0681,1,1,1,1
3.1134,5.0461,4.0276,0.5774,0.997,-0.0492,-0.0593,5.3299,4.1608,5.1429,3.84,4.6854,4.1256,4.9327,4.0686,1,1,1,1
3.1329,5.0578,4.0283,0.5914,0.997,-0.0493,-0.0604,5.3318,4.1607,5.1445,3.8399,4.6869,4.1254,4.9345,4.0693,1,1,1,1
3.1559,5.0699,4.0291,0.6081,0.9968,-0.0498,-0.0622,5.3338,4.1607,5.1462,3.8397,4.6886,4.1251,4.9365,4.0699,1,1,1,1
3.178,5.0817,4.0301,0.626,0.9969,-0.0505,-0.0601,5.336,4.1607,5.1481,3.8396,4.6949,4.1246,4.9387,4.0706,1,1,1,1
3.1931,5.093,4.0308,0.6431,0.9971,-0.0521,-0.0553,5.3382,4.1606,5.1526,3.8391,4.7232,4.1261,4.9407,4.0711,1,1,0,1
3.2143,5.1037,4.031,0.6576,0.9974,-0.054,-0.0481,5.3402,4.1605,5.1904,3.8353,4.7637,4.1377,4.9425,4.0715,1,0,0,1
3.2353,5.1139,4.0309,0.6686,0.9978,-0.055,-0.0376,5.342,4.1604,5.2349,3.8282,4.8105,4.1549,4.9556,4.071,1,0,0,0
